election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2025,22/04/2025,Liberia,Nimba County Senate By-election,16022,post,22/09/2023,22/09/2023,-578,week for truth 2023: call for volunteers,https://dubawa.org/week-for-truth-2023-call-for-volunteers/,423|3815|1960|1688|1268|2815,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,15915,post,13/09/2023,13/09/2023,-587,journalists in west africa to benefit from comprehensive training initiative on digital verification and fact-checking,https://dubawa.org/journalists-in-west-africa-to-benefit-from-comprehensive-training-initiative-on-digital-verification-and-fact-checking/,1571|3812|3815|1960|1574|1688|1268,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,15733,post,31/08/2023,31/08/2023,-600,true! liberia exported electricity to ivory coast for the first time in july,https://dubawa.org/true-liberia-exported-electricity-to-ivory-coast-for-the-first-time-in-july/,120|437|1571|3815|1960|1688,category-only,7,category:1960; title:liberia; body:monrovia; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,15484,post,01/08/2023,03/08/2023,-630,misleading! mcgill and cllr. cephus were not sacked; they resigned,https://dubawa.org/misleading-mcgill-and-cllr-cephus-was-not-sacked-they-resigned/,1571|1960|16,category-only,5,category:1960; body:liberia; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,14446,post,14/04/2023,14/04/2023,-739,inquirer newspaper managing editor’s statement that radio invention precedes newspaper is untrue!,https://dubawa.org/inquirer-newspaper-managing-editors-statement-that-radio-invention-precedes-newspaper-is-untrue/,1571|1960|123,category-only,5,category:1960; body:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,14247,post,23/03/2023,23/03/2023,-761,liberia’s student politics and the government of the day,https://dubawa.org/liberias-student-politics-and-the-government-of-the-day/,1572|1960|123|1574,category-only,6,category:1960; title:liberia; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,14228,post,22/03/2023,23/03/2023,-762,false! no evidence to support ritualistic claim against cdc chairman in charloe’s murder,https://dubawa.org/false-no-evidence-to-support-ritualistic-claim-against-cdc-chairman-in-charloes-murder/,1571|1960|123,category-only,7,category:1960; body:liberia; body:weah; body:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,13927,post,07/03/2023,07/03/2023,-777,"false! ame university, ame zion university presidents still at post",https://dubawa.org/false-ame-university-ame-zion-university-presidents-still-at-post/,437|1571|1960|123,category-only,5,category:1960; body:liberia; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,13199,post,10/02/2023,21/02/2023,-802,"viral shell plc recruitment on whatsapp, false",https://dubawa.org/viral-shell-plc-recruitment-on-whatsapp-false/,1571|1960|123,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,13145,post,06/02/2023,06/02/2023,-806,"in weah’s liberia:  doctor to patient ratio not 1 to 20,000",https://dubawa.org/in-weahs-liberia-doctor-to-patient-ratio-not-1-to-20000/,3136|1571|121|1960,category-only,8,category:1960; title:liberia; body:george weah; title:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,13029,post,02/02/2023,02/02/2023,-810,australia visa and job application claim in viral whatsapp message false,https://dubawa.org/australia-visa-and-job-application-claim-in-viral-whatsapp-message-false/,1571|1960|123,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,12681,post,05/12/2022,05/12/2022,-869,dubawa trains 21 fellows for kwame karikari fact-checking and research fellowship,https://dubawa.org/dubawa-trains-21-fellows-for-kwame-karikari-fact-checking-and-research-fellowship/,3136|1571|1960|123|1576|1268|2815,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,12390,post,31/10/2022,31/10/2022,-904,false! weah never promised to implement war and economic crimes court at unga,https://dubawa.org/false-weah-never-promised-to-implement-war-and-economic-crimes-court-at-unga/,3136|1571|1960|16,category-only,8,category:1960; body:liberia; body:george weah; title:weah; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,12318,post,12/10/2022,12/10/2022,-923,false! public wage bill under former president ellen johnson sirleaf was never 70% of total expenditure,https://dubawa.org/false-public-wage-bill-under-former-president-ellen-johnson-sirleaf-was-never-70-of-total-expenditure/,120|1571|1960,category-only,6,category:1960; body:liberia; body:weah; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,11833,post,27/06/2022,27/06/2022,-1030,ifcn launches legal support fund for fact-checkers facing harassment,https://dubawa.org/ifcn-launches-legal-support-fund-for-fact-checkers-facing-harassment/,1960|1688,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,9559,post,28/09/2021,28/09/2021,-1302,the law that changed liberia’s ugly handling of speech offense: kamara abdullah kamara act of press freedom explained,https://dubawa.org/the-law-that-changed-liberias-ugly-handling-of-speech-offense-kamara-abdullah-kamara-act-of-press-freedom-explained/,1572|4|1960,category-only,8,category:1960; title:liberia; body:monrovia; body:george weah; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,9435,post,21/09/2021,21/09/2021,-1309,scam! glo is not giving out 20gb data to customers as 18th anniversary celebration gifts!,https://dubawa.org/scam-glo-is-not-giving-out-20gb-data-to-customers-as-18th-anniversary-celebration-gifts/,1571|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,9343,post,10/09/2021,05/05/2022,-1320,did 82% of liberians agree to transitional justice?,https://dubawa.org/did-82-of-liberians-agree-to-transitional-justice/,1571|1960|16,category-only,7,category:1960; title:liberia; body:george weah; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,9316,post,08/09/2021,08/09/2021,-1322,scam alert: coca cola is not running a survey,https://dubawa.org/scam-alert-coca-cola-is-not-running-a-survey/,1571|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,9072,post,19/08/2021,05/05/2022,-1342,"false: photo of a 10-year old girl giving birth to a girl child did not happen in lofa county, liberia",https://dubawa.org/false-photo-of-a-10-year-old-girl-giving-birth-to-a-girl-child-did-not-happen-in-lofa-county-liberia/,437|1571|1960,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,8992,post,10/08/2021,05/05/2022,-1351,false! university of western australia not offering ‘scholarship’ as claimed in viral whatsapp message,https://dubawa.org/false-university-of-western-australia-not-offering-scholarship-as-claimed-in-viral-whatsapp-message/,1571|1960,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,8991,post,10/08/2021,05/05/2022,-1351,liberia’s freedom of information law explained,https://dubawa.org/liberias-freedom-of-information-law-explained/,1572|4|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,8859,post,30/07/2021,30/07/2021,-1362,"false: sim swap fraud alert message impossible, not from uba liberia",https://dubawa.org/false-sim-swap-fraud-alert-message-impossible-not-from-uba-liberia/,1571|4|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,8851,post,28/07/2021,28/07/2021,-1364,dubawa’s fact-checking training holds in liberia,https://dubawa.org/dubawas-fact-checking-training-holds-in-liberia/,4|1960|1576,category-only,7,category:1960; title:liberia; body:monrovia; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,8404,post,28/06/2021,28/06/2021,-1394,"suggestions that astrazeneca vaccine is causing covid infections, false!",https://dubawa.org/suggestions-that-astrazeneca-vaccine-is-causing-covid-infections-false/,1571|4|121|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,8330,post,22/06/2021,23/06/2021,-1400,debunked: viral false claims following the demise of tb joshua,https://dubawa.org/debunked-viral-false-claims-following-the-demise-of-tb-joshua/,1571|1960|123,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,8319,post,22/06/2021,23/06/2021,-1400,no! gun woman standing by charles taylor’s ex-wife not senator kanger lawrence,https://dubawa.org/no-gun-woman-standing-by-charles-taylors-ex-wife-not-senator-kanger-lawrence/,1571|4|1960,category-only,5,category:1960; body:liberia; body:nimba
2025,22/04/2025,Liberia,Nimba County Senate By-election,8214,post,15/06/2021,17/06/2021,-1407,fact-checking senator brown’s claim that no president has moved into liberia’s executive mansion since the killing of president william r. tolbert,https://dubawa.org/fact-checking-senator-browns-claim-that-no-president-has-moved-into-liberias-executive-mansion-since-the-killing-of-president-william-r-tolbert/,1571|4|1960|16,category-only,7,category:1960; title:liberia; body:monrovia; body:weah
2025,21/09/2025,Guinea,Referendum,25129,post,17/10/2025,21/10/2025,26,comment les observateurs électoraux veillent sur le scrutin en côte d’ivoire?,https://dubawa.org/comment-les-observateurs-electoraux-veillent-sur-le-scrutin-en-cote-divoire/,4269|1572|16,window,1,election:élection|vote
2025,21/09/2025,Guinea,Referendum,25098,post,16/10/2025,21/10/2025,25,élection ivoirienne : le rôle de la cei et du conseil constitutionnel,https://dubawa.org/election-ivoirienne-le-role-de-la-cei-et-du-conseil-constitutionnel/,4269|1572|16,window,2,body:référendum; election:election|élection|vote
2025,21/09/2025,Guinea,Referendum,25086,post,16/10/2025,21/10/2025,25,fonctionnement de la liste électorale ivoirienne : de l’inscription à la vérification,https://dubawa.org/fonctionnement-de-la-liste-electorale-ivoirienne-de-linscription-a-la-verification/,4269|1572|16,window,1,election:vote|voter
2025,21/09/2025,Guinea,Referendum,25080,post,16/10/2025,16/10/2025,25,is national youth empowerment fund legitimate government programme?,https://dubawa.org/is-national-youth-empowerment-fund-legitimate-government-programme/,1571|120|3812|3815,window,1,election:presidential
2025,21/09/2025,Guinea,Referendum,25077,post,16/10/2025,16/10/2025,25,"no evidence new inec chairperson, amupitan, was tinubu’s lawyer",https://dubawa.org/no-evidence-new-inec-chairperson-amupitan-was-tinubus-lawyer/,1571|3812|3815|16,window,1,election:election|presidential
2025,21/09/2025,Guinea,Referendum,25069,post,15/10/2025,15/10/2025,24,présidentielle du 25 octobre en côte d ivoire : les candidats en lice,https://dubawa.org/presidentielle-du-25-octobre-en-cote-divoire-les-candidats-en-lice/,1572|4269|16,window,1,election:élection|vote|candidate
2025,21/09/2025,Guinea,Referendum,25037,post,14/10/2025,14/10/2025,23,présidentielle du 25 octobre 2025 en côte d’ivoire : les grandes étapes du processus,https://dubawa.org/presidentielle-du-25-octobre-2025-en-cote-divoire-les-grandes-etapes-du-processus/,4269|1572|16,window,1,election:élection|vote|voter
2025,21/09/2025,Guinea,Referendum,25005,post,13/10/2025,13/10/2025,22,why inec may postpone voting in some areas —  what it really means,https://dubawa.org/why-inec-may-postpone-voting-in-some-areas-what-it-really-means/,1688|5|3815,window,1,election:election|vote|voter
2025,21/09/2025,Guinea,Referendum,24985,post,13/10/2025,20/10/2025,22,"after dubawa’s report, facebook users delete misleading posts, x account suspended",https://dubawa.org/after-dubawas-report-facebook-users-delete-misleading-posts-x-account-suspended/,1572|3815|1688,window,1,election:election
2025,21/09/2025,Guinea,Referendum,24975,post,13/10/2025,13/10/2025,22,une ancienne vidéo du ministre ivoirien de l’enseignement supérieur manipulée pour accréditer un financement de “gros bras”,https://dubawa.org/une-ancienne-video-du-ministre-ivoirien-de-lenseignement-superieur-manipulee-pour-accrediter-un-financement-de-gros-bras/,4269|16,window,1,election:élection
2025,21/09/2025,Guinea,Referendum,24933,post,10/10/2025,10/10/2025,19,did president boakai faint during speech delivery at un?,https://dubawa.org/did-president-boakai-faint-during-speech-delivery-at-un-2/,1960|4|3815,window,1,election:presidential
2025,21/09/2025,Guinea,Referendum,24907,post,10/10/2025,10/10/2025,19,has nigeria introduced obligatory tax for all citizens from 2026?,https://dubawa.org/has-nigeria-introduced-obligatory-tax-for-all-citizens-from-2026/,120|3815,window,1,election:election|vote
2025,21/09/2025,Guinea,Referendum,24900,post,09/10/2025,09/10/2025,18,explainer: can sex workers be taxed in nigeria?,https://dubawa.org/explainer-can-sex-workers-be-taxed-in-nigeria/,1572|120|3815,window,1,election:presidential
2025,21/09/2025,Guinea,Referendum,24890,post,09/10/2025,09/10/2025,18,false! liberia’s government has not cancelled free waec policy for 12th graders,https://dubawa.org/false-liberias-government-has-not-cancelled-free-waec-policy-for-12th-graders/,1571|3815|1960,window,1,election:candidate
2025,21/09/2025,Guinea,Referendum,24887,post,08/10/2025,08/10/2025,17,things that can get you arrested during anambra elections,https://dubawa.org/things-that-can-get-you-arrested-during-anambra-elections/,1572|5|3815,window,1,election:election|vote|voter
2025,21/09/2025,Guinea,Referendum,24867,post,08/10/2025,11/10/2025,17,anambra 2025: meet the 16 candidates vying to be governor,https://dubawa.org/anambra-2025-meet-the-16-candidates-vying-to-be-governor/,1688|5|16,window,1,election:election|vote|poll
